Volume Name;LUN UID;Capacity (GiB);Storage Pool ID;Storage Pool Name;Storage System name;Storage Tier;Host Mappings
STMDB-GLD01-QUA-NMP-DAT01;600507630080864CA800000000000000;2048;0;Pool_01;V3700_Durban;3;STMDBESX002:STMDBESX001
SLM02-VDI-DIA-SCRATCH-DNU;600507681081018E9000000000000024;50;0;VDI_CDC_DRP01;V7000_VDI_CDC;2;SLM02ESX207:SLM02ESX208:SLM02ESX210:SLM02ESX209
SLM02-VDI-DIA-NMP-DAT08;600507681081018E900000000000002C;4096;1;VDI_CDC_DRP02;V7000_VDI_CDC;2;SLM02ESX207:SLM02ESX208:SLM02ESX210:SLM02ESX209
SLM02-VDI-DIA-NMP-DAT04;600507681081018E9000000000000028;4096;0;VDI_CDC_DRP01;V7000_VDI_CDC;2;SLM02ESX207:SLM02ESX208:SLM02ESX210:SLM02ESX209
SLM02-VDI-DIA-NMP-DAT05;600507681081018E9000000000000029;4096;1;VDI_CDC_DRP02;V7000_VDI_CDC;2;SLM02ESX207:SLM02ESX208:SLM02ESX210:SLM02ESX209
SLM02-VDI-DIA-NMP-DAT09;600507681081018E900000000000002D;4096;1;VDI_CDC_DRP02;V7000_VDI_CDC;2;SLM02ESX207:SLM02ESX208:SLM02ESX210:SLM02ESX209
SLM02-VDI-DIA-NMP-DAT07;600507681081018E900000000000002B;4096;1;VDI_CDC_DRP02;V7000_VDI_CDC;2;SLM02ESX207:SLM02ESX208:SLM02ESX210:SLM02ESX209
SLM02-VDI-DIA-NMP-DAT02;600507681081018E9000000000000026;4096;0;VDI_CDC_DRP01;V7000_VDI_CDC;2;SLM02ESX207:SLM02ESX208:SLM02ESX210:SLM02ESX209
SLM02-VDI-DIA-NMP-DAT03;600507681081018E9000000000000027;4096;0;VDI_CDC_DRP01;V7000_VDI_CDC;2;SLM02ESX207:SLM02ESX208:SLM02ESX210:SLM02ESX209
SLM02-VDI-DIA-NMP-DAT06;600507681081018E900000000000002A;4096;1;VDI_CDC_DRP02;V7000_VDI_CDC;2;SLM02ESX207:SLM02ESX208:SLM02ESX210:SLM02ESX209
SLM02-VDI-DIA-NMP-DAT01;600507681081018E9000000000000025;4096;0;VDI_CDC_DRP01;V7000_VDI_CDC;2;SLM02ESX207:SLM02ESX208:SLM02ESX210:SLM02ESX209
filepool_49;60050763808182FABC00000000000045;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_71;60050763808182FABC0000000000005E;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_56;60050763808182FABC0000000000004F;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
db_08;60050763808182FABC0000000000000A;496;0;db_grp0;V5030_TSM2_CDC;2;SRV006738
filepool_24;60050763808182FABC00000000000029;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_31;60050763808182FABC00000000000033;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_07;60050763808182FABC00000000000018;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_43;60050763808182FABC0000000000003F;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_17;60050763808182FABC00000000000022;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
archlog_01;60050763808182FABC0000000000002A;1208.3;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_54;60050763808182FABC0000000000004D;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_22;60050763808182FABC00000000000027;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_66;60050763808182FABC00000000000059;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
archlog_02;60050763808182FABC00000000000046;1208.3;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
db_02;60050763808182FABC00000000000004;496;0;db_grp0;V5030_TSM2_CDC;2;SRV006738
filepool_27;60050763808182FABC0000000000002F;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_03;60050763808182FABC00000000000014;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_74;60050763808182FABC00000000000061;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_67;60050763808182FABC0000000000005A;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_12;60050763808182FABC0000000000001D;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_47;60050763808182FABC00000000000043;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_29;60050763808182FABC00000000000031;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_64;60050763808182FABC00000000000057;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_23;60050763808182FABC00000000000028;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_35;60050763808182FABC00000000000037;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_42;60050763808182FABC0000000000003E;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_28;60050763808182FABC00000000000030;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_57;60050763808182FABC00000000000050;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_68;60050763808182FABC0000000000005B;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_09;60050763808182FABC0000000000001A;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_58;60050763808182FABC00000000000051;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_50;60050763808182FABC00000000000049;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_70;60050763808182FABC0000000000005D;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
db_03;60050763808182FABC00000000000005;496;0;db_grp0;V5030_TSM2_CDC;2;SRV006738
filepool_13;60050763808182FABC0000000000001E;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_59;60050763808182FABC00000000000052;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_53;60050763808182FABC0000000000004C;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_18;60050763808182FABC00000000000023;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
backup_00;60050763808182FABC0000000000000F;5591.0;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
backup_04;60050763808182FABC00000000000047;5591.0;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_69;60050763808182FABC0000000000005C;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_63;60050763808182FABC00000000000056;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
db_07;60050763808182FABC00000000000009;496;0;db_grp0;V5030_TSM2_CDC;2;SRV006738
filepool_16;60050763808182FABC00000000000021;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_34;60050763808182FABC00000000000036;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_46;60050763808182FABC00000000000042;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_40;60050763808182FABC0000000000003C;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_04;60050763808182FABC00000000000015;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
db_00;60050763808182FABC00000000000002;496;0;db_grp0;V5030_TSM2_CDC;2;SRV006738
filepool_72;60050763808182FABC0000000000005F;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_05;60050763808182FABC00000000000016;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_33;60050763808182FABC00000000000035;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_19;60050763808182FABC00000000000024;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_26;60050763808182FABC0000000000002E;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_38;60050763808182FABC0000000000003A;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
db_11;60050763808182FABC0000000000000D;496;0;db_grp0;V5030_TSM2_CDC;2;SRV006738
backup_05;60050763808182FABC00000000000048;5591.0;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_11;60050763808182FABC0000000000001C;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_60;60050763808182FABC00000000000053;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_45;60050763808182FABC00000000000041;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
db_09;60050763808182FABC0000000000000B;496;0;db_grp0;V5030_TSM2_CDC;2;SRV006738
filepool_37;60050763808182FABC00000000000039;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_32;60050763808182FABC00000000000034;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_73;60050763808182FABC00000000000060;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
db_06;60050763808182FABC00000000000008;496;0;db_grp0;V5030_TSM2_CDC;2;SRV006738
backup_03;60050763808182FABC0000000000002C;5591.0;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_06;60050763808182FABC00000000000017;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_52;60050763808182FABC0000000000004B;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_00;60050763808182FABC00000000000011;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
backup_01;60050763808182FABC00000000000010;5591.0;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_02;60050763808182FABC00000000000013;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
archlog_00;60050763808182FABC0000000000000E;1328.3;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_15;60050763808182FABC00000000000020;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_62;60050763808182FABC00000000000055;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_41;60050763808182FABC0000000000003D;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_20;60050763808182FABC00000000000025;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_51;60050763808182FABC0000000000004A;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_08;60050763808182FABC00000000000019;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
db_04;60050763808182FABC00000000000006;496;0;db_grp0;V5030_TSM2_CDC;2;SRV006738
filepool_65;60050763808182FABC00000000000058;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_48;60050763808182FABC00000000000044;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_39;60050763808182FABC0000000000003B;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
db_05;60050763808182FABC00000000000007;496;0;db_grp0;V5030_TSM2_CDC;2;SRV006738
filepool_25;60050763808182FABC0000000000002D;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
alog;60050763808182FABC00000000000001;625;0;db_grp0;V5030_TSM2_CDC;2;SRV006738
filepool_10;60050763808182FABC0000000000001B;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_21;60050763808182FABC00000000000026;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
filepool_61;60050763808182FABC00000000000054;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
backup_02;60050763808182FABC0000000000002B;5591.0;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_55;60050763808182FABC0000000000004E;6277.1;3;stgpool_grp2;V5030_TSM2_CDC;3;SRV006738
filepool_01;60050763808182FABC00000000000012;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
db_10;60050763808182FABC0000000000000C;496;0;db_grp0;V5030_TSM2_CDC;2;SRV006738
filepool_30;60050763808182FABC00000000000032;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
db_01;60050763808182FABC00000000000003;496;0;db_grp0;V5030_TSM2_CDC;2;SRV006738
filepool_44;60050763808182FABC00000000000040;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_36;60050763808182FABC00000000000038;6277.1;2;stgpool_grp1;V5030_TSM2_CDC;3;SRV006738
filepool_14;60050763808182FABC0000000000001F;6277.1;1;stgpool_grp0;V5030_TSM2_CDC;3;SRV006738
SLM01-VDI-DIA-SCRATCH-DNU;6005076810810183A000000000000031;50;0;VDI_BDC_DRP01;V7000_VDI_BDC;2;SLM01ESX208:SLM01ESX210:SLM01ESX207:SLM01ESX209
SLM01-VDI-DIA-NMP-DAT08;6005076810810183A000000000000039;4096;1;VDI_BDC_DRP02;V7000_VDI_BDC;2;SLM01ESX208:SLM01ESX210:SLM01ESX207:SLM01ESX209
SLM01-VDI-DIA-NMP-DAT04;6005076810810183A000000000000035;4096;0;VDI_BDC_DRP01;V7000_VDI_BDC;2;SLM01ESX208:SLM01ESX210:SLM01ESX207:SLM01ESX209
SLM01-VDI-DIA-NMP-DAT05;6005076810810183A000000000000036;4096;1;VDI_BDC_DRP02;V7000_VDI_BDC;2;SLM01ESX208:SLM01ESX210:SLM01ESX207:SLM01ESX209
SLM01-VDI-DIA-NMP-DAT09;6005076810810183A00000000000003A;4096;1;VDI_BDC_DRP02;V7000_VDI_BDC;2;SLM01ESX208:SLM01ESX210:SLM01ESX207:SLM01ESX209
SLM01-VDI-DIA-NMP-DAT07;6005076810810183A000000000000038;4096;1;VDI_BDC_DRP02;V7000_VDI_BDC;2;SLM01ESX208:SLM01ESX210:SLM01ESX207:SLM01ESX209
SLM01-VDI-DIA-NMP-DAT02;6005076810810183A000000000000033;4096;0;VDI_BDC_DRP01;V7000_VDI_BDC;2;SLM01ESX208:SLM01ESX210:SLM01ESX207:SLM01ESX209
SLM01-VDI-DIA-NMP-DAT03;6005076810810183A000000000000034;4096;0;VDI_BDC_DRP01;V7000_VDI_BDC;2;SLM01ESX208:SLM01ESX210:SLM01ESX207:SLM01ESX209
SLM01-VDI-DIA-NMP-DAT06;6005076810810183A000000000000037;4096;1;VDI_BDC_DRP02;V7000_VDI_BDC;2;SLM01ESX208:SLM01ESX210:SLM01ESX207:SLM01ESX209
SLM01-VDI-DIA-NMP-DAT01;6005076810810183A000000000000032;4096;0;VDI_BDC_DRP01;V7000_VDI_BDC;2;SLM01ESX208:SLM01ESX210:SLM01ESX207:SLM01ESX209
CCC04-GLD01-QUA-NMP-DAT11;600000E00D2C0000002C1F10000A0000;4096;0;SLM_AL_1_FTP1;SLM_AL_DX200_1;3;CCC04ESX012_0:CCC04ESX007_0:CCC04ESX010:CCC04ESX007:CCC04ESX011:CCC04ESX007_1:CCC04ESX008_0:CCC04ESX011_0:CCC04ESX012_1:CCC04ESX009:CCC04ESX009_0:CCC04ESX010_1:CCC04ESX011_1:CCC04ESX008:CCC04ESX008_1:CCC04ESX009_1:CCC04ESX012:CCC04ESX010_0
CCC04-GLD01-AMB-SCRATCH-DNU;600000E00D2C0000002C1F1000020000;100;0;SLM_AL_1_FTP1;SLM_AL_DX200_1;3;CCC04ESX012_0:CCC04ESX007_0:CCC04ESX010:CCC04ESX007:CCC04ESX011:CCC04ESX007_1:CCC04ESX008_0:CCC04ESX011_0:CCC04ESX012_1:CCC04ESX009:CCC04ESX009_0:CCC04ESX010_1:CCC04ESX011_1:CCC04ESX008:CCC04ESX008_1:CCC04ESX009_1:CCC04ESX012:CCC04ESX010_0
CCC04-GLD01-QUA-NMP-DAT03;600000E00D2C0000002C1F1000010000;4096;1;SLM_AL_1_FTP2;SLM_AL_DX200_1;3;CCC04ESX012_0:CCC04ESX007_0:CCC04ESX010:CCC04ESX007:CCC04ESX011:CCC04ESX007_1:CCC04ESX008_0:CCC04ESX011_0:CCC04ESX012_1:CCC04ESX009:CCC04ESX009_0:CCC04ESX010_1:CCC04ESX011_1:CCC04ESX008:CCC04ESX008_1:CCC04ESX009_1:CCC04ESX012:CCC04ESX010_0
SLMAL-GLD01-AMB-SCRATCH-DNU;600000E00D2C0000002C1F1000030000;50;1;SLM_AL_1_FTP2;SLM_AL_DX200_1;3;SLMALESX003_1:SLMALESX004_1:SLMALESX004:SLMALESX004_0:SLMALESX003:SLMALESX003_0
CCC04-GLD01-QUA-NMP-SRV030360;600000E00D2C0000002C1F1000080000;8192;1;SLM_AL_1_FTP2;SLM_AL_DX200_1;3;CCC04ESX012_0:CCC04ESX007_0:CCC04ESX010:CCC04ESX007:CCC04ESX011:CCC04ESX007_1:CCC04ESX008_0:CCC04ESX011_0:CCC04ESX012_1:CCC04ESX009:CCC04ESX009_0:CCC04ESX010_1:CCC04ESX011_1:CCC04ESX008:CCC04ESX008_1:CCC04ESX009_1:CCC04ESX012:CCC04ESX010_0
SLMAL-GLD01-QUA-NMP-SRV007979;600000E00D2C0000002C1F10000B0000;5120;0;SLM_AL_1_FTP1;SLM_AL_DX200_1;3;SLMALESX003_1:SLMALESX004_1:SLMALESX004:SLMALESX004_0:SLMALESX003:SLMALESX003_0
SLMAL-GLD01-QUA-NMP-SRV004148;600000E00D2C0000002C1F10000C0000;6144;1;SLM_AL_1_FTP2;SLM_AL_DX200_1;3;SLMALESX003_1:SLMALESX004_1:SLMALESX004:SLMALESX004_0:SLMALESX003:SLMALESX003_0
SLMAL-GLD01-QUA-NMP-DAT09;600000E00D2C0000002C1F1000040000;4096;0;SLM_AL_1_FTP1;SLM_AL_DX200_1;3;SLMALESX003_1:SLMALESX004_1:SLMALESX004:SLMALESX004_0:SLMALESX003:SLMALESX003_0
SL_SRV004051_DAT03;600000E00D2C0000002C1F10000F0000;2048;0;SLM_AL_1_FTP1;SLM_AL_DX200_1;3;
CCC04-TEST;600000E00D2C0000002C1F1000050000;100;0;SLM_AL_1_FTP1;SLM_AL_DX200_1;3;
SL_SRV004051_DAT01;600000E00D2C0000002C1F10000D0000;2048;0;SLM_AL_1_FTP1;SLM_AL_DX200_1;3;
SL_SRV004051_DAT02;600000E00D2C0000002C1F10000E0000;2252.8;0;SLM_AL_1_FTP1;SLM_AL_DX200_1;3;
CCC04-GLD01-QUA-MSP-DAT09;600000E00D2C0000002C1F1000000000;4096;0;SLM_AL_1_FTP1;SLM_AL_DX200_1;3;CCC04ESX012_0:CCC04ESX007_0:CCC04ESX010:CCC04ESX007:CCC04ESX011:CCC04ESX007_1:CCC04ESX008_0:CCC04ESX011_0:CCC04ESX012_1:CCC04ESX009:CCC04ESX009_0:CCC04ESX010_1:CCC04ESX011_1:CCC04ESX008:CCC04ESX008_1:CCC04ESX009_1:CCC04ESX012:CCC04ESX010_0
CCC04-GLD01-QUA-NMP-DAT10;600000E00D2C0000002C1F1000090000;4096;1;SLM_AL_1_FTP2;SLM_AL_DX200_1;3;CCC04ESX012_0:CCC04ESX007_0:CCC04ESX010:CCC04ESX007:CCC04ESX011:CCC04ESX007_1:CCC04ESX008_0:CCC04ESX011_0:CCC04ESX012_1:CCC04ESX009:CCC04ESX009_0:CCC04ESX010_1:CCC04ESX011_1:CCC04ESX008:CCC04ESX008_1:CCC04ESX009_1:CCC04ESX012:CCC04ESX010_0
SL_SRV004051_DAT04;600000E00D2C0000002C1F1000100000;1024;0;SLM_AL_1_FTP1;SLM_AL_DX200_1;3;
CCC04-GLD01-QUA-NMP-SRV030394;600000E00D2C0000002C1F1000070000;6144;0;SLM_AL_1_FTP1;SLM_AL_DX200_1;3;CCC04ESX012_0:CCC04ESX007_0:CCC04ESX010:CCC04ESX007:CCC04ESX011:CCC04ESX007_1:CCC04ESX008_0:CCC04ESX011_0:CCC04ESX012_1:CCC04ESX009:CCC04ESX009_0:CCC04ESX010_1:CCC04ESX011_1:CCC04ESX008:CCC04ESX008_1:CCC04ESX009_1:CCC04ESX012:CCC04ESX010_0
CCC04-GLD01-QUA-MSP-SRV030319;600000E00D2C0000002C1F1000060000;5120;1;SLM_AL_1_FTP2;SLM_AL_DX200_1;3;CCC04ESX012_0:CCC04ESX007_0:CCC04ESX010:CCC04ESX007:CCC04ESX011:CCC04ESX007_1:CCC04ESX008_0:CCC04ESX011_0:CCC04ESX012_1:CCC04ESX009:CCC04ESX009_0:CCC04ESX010_1:CCC04ESX011_1:CCC04ESX008:CCC04ESX008_1:CCC04ESX009_1:CCC04ESX012:CCC04ESX010_0
0xA200;0xA200;262.9;IBM.2107-75HTA51/P2;FB_POOL;DS8886_CDC;1;jdep_mm_vg_a2_2
A500;0xA500;300.0;IBM.2107-75HTA51/P3;FB_POOL;DS8886_CDC;1;vios2_8886_cdc:vios1_8886_cdc
A401;0xA401;300.0;IBM.2107-75HTA51/P2;FB_POOL;DS8886_CDC;1;vios2_8886_cdc:vios1_8886_cdc
A501;0xA501;300.0;IBM.2107-75HTA51/P3;FB_POOL;DS8886_CDC;1;vios2_8886_cdc:vios1_8886_cdc
A400;0xA400;300.0;IBM.2107-75HTA51/P2;FB_POOL;DS8886_CDC;1;vios2_8886_cdc:vios1_8886_cdc
ST_SRV001105_DAT28;600000E00D29000000293567004A0000;512;1;STM_PRD_CDC_TP02;STM_DX200_1_CDC;3;SRV001105_2:SRV001105_3:SRV001105_0:SRV001105:SRV001105_1
STM02-GLD05-RUB-NMP-DAT01;600000E00D29000000293567003E0000;32768;0;STM_PRD_CDC_TP01;STM_DX200_1_CDC;3;STM02ESX080_1:STM02ESX082_1:STM02ESX081:STM02ESX082_0:STM02ESX081_1:STM02ESX081_0:STM02ESX082:STM02ESX080_0:STM02ESX080
STM02-GLD01-QUA-NMP-DAT02;600000E00D29000000293567001F0000;7168;0;STM_PRD_CDC_TP01;STM_DX200_1_CDC;3;STM02ESX058:STM02ESX058_1:STM02ESX056_1:STM02ESX057:STM02ESX060_0:STM02ESX059_1:STM02ESX059:STM02ESX060_1:STM02ESX057_0:STM02ESX056_0:STM02ESX057_1:STM02ESX059_0:STM02ESX060:STM02ESX082_1:STM02ESX082_0:STM02ESX056:STM02ESX058_0:STM02ESX082
STM01-GLD01-QUA-MAS-PDF09;600000E00D2900000029356700510000;2048;1;STM_PRD_CDC_TP02;STM_DX200_1_CDC;3;
ST_SRV001105_DAT13;600000E00D29000000293567002F0000;1536;0;STM_PRD_CDC_TP01;STM_DX200_1_CDC;3;SRV001105_2:SRV001105_3:SRV001105_0:SRV001105:SRV001105_1
STM02-GLD05-QUA-NMP-DAT01;600000E00D2900000029356700000000;4096;1;STM_PRD_CDC_TP02;STM_DX200_1_CDC;3;STM02ESX082:STM02ESX082_1:STM02ESX082_0
STM02-GLD02-QUA-MSP-DAT02;600000E00D29000000293567000D0000;4096;1;STM_PRD_CDC_TP02;STM_DX200_1_CDC;3;STM02ESX084:STM02ESX085_1:STM02ESX085_0:STM02ESX084_1:STM02ESX086_1:STM02ESX083:STM02ESX086:10.11.250.30_0:STM02ESX086_0:STM02ESX084_0:STM02ESX085:10.11.250.30_1
ST_SRV001105_DAT3;600000E00D2900000029356700240000;2048;0;STM_PRD_CDC_TP01;STM_DX200_1_CDC;3;SRV001105_2:SRV001105_3:SRV001105_0:SRV001105:SRV001105_1
ST_SRV001105_DAT18;600000E00D2900000029356700340000;2048;0;STM_PRD_CDC_TP01;STM_DX200_1_CDC;3;SRV001105_2:SRV001105_3:SRV001105_0:SRV001105:SRV001105_1
ST_SRV001105_DAT11;600000E00D29000000293567002D0000;2048;0;STM_PRD_CDC_TP01;STM_DX200_1_CDC;3;SRV001105_2:SRV001105_3:SRV001105_0:SRV001105:SRV001105_1
ST_SRV001105_DAT27;600000E00D2900000029356700480000;1024;0;STM_PRD_CDC_TP01;STM_DX200_1_CDC;3;SRV001105_2:SRV001105_3:SRV001105_0:SRV001105:SRV001105_1
STM01-GLD05-QUA-MSS-DAT01;600000E00D29000000293567003C0000;7168;1;STM_PRD_CDC_TP02;STM_DX200_1_CDC;3;
ST_SRV001105_DAT22;600000E00D2900000029356700380000;252;1;STM_PRD_CDC_TP02;STM_DX200_1_CDC;3;SRV001105_2:SRV001105_3:SRV001105_0:SRV001105:SRV001105_1
ST_SRV001105_DAT12;600000E00D29000000293567002E0000;2048;0;STM_PRD_CDC_TP01;STM_DX200_1_CDC;3;SRV001105_2:SRV001105_3:SRV001105_0:SRV001105:SRV001105_1
STM02-BRN01-RUB-SCRATCH;600000E00D2900000029356700180000;50;1;STM_PRD_CDC_TP02;STM_DX200_1_CDC;3;STM02ESX070_1:STM02ESX069:STM02ESX068:STM02ESX067_1:STM02ESX068_1:STM02ESX067_0:STM02ESX070:STM02ESX069_1:STM02ESX069_0:STM02ESX070_0:STM02ESX068_0:STM02ESX067
STM02-GLD02-AMB-SCRATCH;600000E00D2900000029356700070000;50;0;STM_PRD_CDC_TP01;STM_DX200_1_CDC;3;STM02ESX084:STM02ESX085_1:STM02ESX085_0:STM02ESX084_1:STM02ESX086_1:STM02ESX083:STM02ESX086:10.11.250.30_0:STM02ESX086_0:STM02ESX084_0:STM02ESX085:10.11.250.30_1
ST_SRV001105_DAT8;600000E00D29000000293567002A0000;2048;1;STM_PRD_CDC_TP02;STM_DX200_1_CDC;3;SRV001105_2:SRV001105_3:SRV001105_0:SRV001105:SRV001105_1
STM02-BRN01-RUB-NMP-DAT05;600000E00D2900000029356700020000;6144;1;STM_PRD_CDC_TP02;STM_DX200_1_CDC;3;STM02ESX070_1:STM02ESX069:STM02ESX068:STM02ESX067_1:STM02ESX068_1:STM02ESX067_0:STM02ESX070:STM02ESX069_1:STM02ESX069_0:STM02ESX070_0:STM02ESX068_0:STM02ESX067
STM02-GLD06-AMB-SCRATCH-DNU;600000E00D29000000293567003B0000;100;0;STM_PRD_CDC_TP01;STM_DX200_1_CDC;3;STM02ESX084:STM02ESX085_1:STM02ESX085_0:STM02ESX084_1:STM02ESX086_1:STM02ESX083:STM02ESX086:10.11.250.30_0:STM02ESX086_0:STM02ESX084_0:STM02ESX085:10.11.250.30_1
STM02-PGLD01-AMB-NMP-DAT01;600000E00D2900000029356700140000;4096;0;STM_PRD_CDC_TP01;STM_DX200_1_CDC;3;STM02ESX087:STM02ESX087_1:STM02ESX087_0
STM02-BRN01-RUB-NMP-DAT03;600000E00D2900000029356700080000;8192;0;STM_PRD_CDC_TP01;STM_DX200_1_CDC;3;STM02ESX070_1:STM02ESX069:STM02ESX068:STM02ESX067_1:STM02ESX068_1:STM02ESX067_0:STM02ESX070:STM02ESX069_1:STM02ESX069_0:STM02ESX070_0:STM02ESX068_0:STM02ESX067
STM02-STR-QUA-NMP-DAT02;600000E00D2900000029356700100000;1024;0;STM_PRD_CDC_TP01;STM_DX200_1_CDC;3;STM01ESX063_0:STM02ESX062_0:STM01ESX063_1:STM02ESX062:STM02ESX062_1:STM01ESX063
STM02-BRN01-RUB-NMP-DAT11;600000E00D29000000293567001B0000;5120;0;STM_PRD_CDC_TP01;STM_DX200_1_CDC;3;STM02ESX070_1:STM02ESX069:STM02ESX068:STM02ESX067_1:STM02ESX068_1:STM02ESX067_0:STM02ESX070:STM02ESX069_1:STM02ESX069_0:STM02ESX070_0:STM02ESX068_0:STM02ESX067
